Position,Level,Salary
level,7.991,0
level,7.992,0
level,7.993,0
level,7.994,0
level,7.995,0
level,7.996,0
level,7.997,0
level,7.998,0
level,7.999,0
level,8.000,0
level,8.001,0
level,8.002,0
level,8.003,0
level,8.004,0
level,8.005,0
level,8.006,0
level,8.007,0
level,8.008,0
level,8.009,0
level,8.010,0
level,8.011,0
level,8.012,0
level,8.013,0
level,8.014,0
level,8.015,0
level,8.016,0
level,8.017,0
level,8.018,0
level,8.019,0
level,8.020,0
level,8.021,0
level,8.022,0
level,8.023,0
level,8.024,0
level,8.025,0
level,8.026,0
level,8.027,0
level,8.028,0
level,8.029,0
level,8.030,0
level,8.031,0
level,8.032,0
level,8.033,0
level,8.034,0
level,8.035,0
level,8.036,0
level,8.037,0
level,8.038,0
level,8.039,0
level,8.040,0
level,8.041,0
level,8.042,0
level,8.043,0
level,8.044,0
level,8.045,0
level,8.046,0
level,8.047,0
level,8.048,0
level,8.049,0
level,8.050,0
level,8.051,0
level,8.052,0
level,8.053,0
level,8.054,0
level,8.055,0
level,8.056,0
level,8.057,0
level,8.058,0
level,8.059,0
level,8.060,0
level,8.061,0
level,8.062,0
level,8.063,0
level,8.064,0
level,8.065,0
level,8.066,0
level,8.067,0
level,8.068,0
level,8.069,0
level,8.070,0
level,8.071,0
level,8.072,0
level,8.073,0
level,8.074,0
level,8.075,0
level,8.076,0
level,8.077,0
level,8.078,0
level,8.079,0
level,8.080,0
level,8.081,0
level,8.082,0
level,8.083,0
level,8.084,0
level,8.085,0
level,8.086,0
level,8.087,0
level,8.088,0
level,8.089,0
level,8.090,0
level,8.091,0
level,8.092,0
level,8.093,0
level,8.094,0
level,8.095,0
level,8.096,0
level,8.097,0
level,8.098,0
level,8.099,0
level,8.100,0
level,8.101,0
level,8.102,0
level,8.103,0
level,8.104,0
level,8.105,0
level,8.106,0
level,8.107,0
level,8.108,0
level,8.109,0
level,8.110,0
level,8.111,0
level,8.112,0
level,8.113,0
level,8.114,0
level,8.115,0
level,8.116,0
level,8.117,0
level,8.118,0
level,8.119,0
level,8.120,0
level,8.121,0
level,8.122,0
level,8.123,0
level,8.124,0
level,8.125,0
level,8.126,0
level,8.127,0
level,8.128,0
level,8.129,0
level,8.130,0
level,8.131,0
level,8.132,0
level,8.133,0
level,8.134,0
level,8.135,0
level,8.136,0
level,8.137,0
level,8.138,0
level,8.139,0
level,8.140,0
level,8.141,0
level,8.142,0
level,8.143,0
level,8.144,0
level,8.145,0
level,8.146,0
level,8.147,0
level,8.148,0
level,8.149,0
level,8.150,0
level,8.151,0
level,8.152,0
level,8.153,0
level,8.154,0
level,8.155,0
level,8.156,0
level,8.157,0
level,8.158,0
level,8.159,0
level,8.160,0
level,8.161,0
level,8.162,0
level,8.163,0
level,8.164,0
level,8.165,0
level,8.166,0
level,8.167,0
level,8.168,0
level,8.169,0
level,8.170,0
level,8.171,0
level,8.172,0
level,8.173,0
level,8.174,0
level,8.175,0
level,8.176,0
level,8.177,0
level,8.178,0
level,8.179,0
level,8.180,0
level,8.181,0
level,8.182,0
level,8.183,0
level,8.184,0
level,8.185,0
level,8.186,0
level,8.187,0
level,8.188,0
level,8.189,0
level,8.190,0
level,8.191,0
level,8.192,0
level,8.193,0
level,8.194,0
level,8.195,0
level,8.196,0
level,8.197,0
level,8.198,0
level,8.199,0
level,8.200,0
level,8.201,0
level,8.202,0
level,8.203,0
level,8.204,0
level,8.205,0
level,8.206,0
level,8.207,0
level,8.208,0
level,8.209,0
level,8.210,0
level,8.211,0
level,8.212,0
level,8.213,0
level,8.214,0
level,8.215,0
level,8.216,0
level,8.217,0
level,8.218,0
level,8.219,0
level,8.220,0
level,8.221,0
level,8.222,0
level,8.223,0
level,8.224,0
level,8.225,0
level,8.226,0
level,8.227,0
level,8.228,0
level,8.229,0
level,8.230,0
level,8.231,0
level,8.232,0
level,8.233,0
level,8.234,0
level,8.235,0
level,8.236,0
level,8.237,0
level,8.238,0
level,8.239,0
level,8.240,0
level,8.241,0
level,8.242,0
level,8.243,0
level,8.244,0
level,8.245,0
level,8.246,0
level,8.247,0
level,8.248,0
level,8.249,0
level,8.250,0
level,8.251,0
level,8.252,0
level,8.253,0
level,8.254,0
level,8.255,0
level,8.256,0
level,8.257,0
level,8.258,0
level,8.259,0
level,8.260,0
level,8.261,0
level,8.262,0
level,8.263,0
level,8.264,0
level,8.265,0
level,8.266,0
level,8.267,0
level,8.268,0
level,8.269,0
level,8.270,0
level,8.271,0
level,8.272,0
level,8.273,0
level,8.274,0
level,8.275,0
level,8.276,0
level,8.277,0
level,8.278,0
level,8.279,0
level,8.280,0
level,8.281,0
level,8.282,0
level,8.283,0
level,8.284,0
level,8.285,0
level,8.286,0
level,8.287,0
level,8.288,0
level,8.289,0
level,8.290,0
level,8.291,0
level,8.292,0
level,8.293,0
level,8.294,0
level,8.295,0
level,8.296,0
level,8.297,0
level,8.298,0
level,8.299,0
level,8.300,0
level,8.301,0
level,8.302,0
level,8.303,0
level,8.304,0
level,8.305,0
level,8.306,0
level,8.307,0
level,8.308,0
level,8.309,0
level,8.310,0
level,8.311,0
level,8.312,0
level,8.313,0
level,8.314,0
level,8.315,0
level,8.316,0
level,8.317,0
level,8.318,0
level,8.319,0
level,8.320,0
level,8.321,0
level,8.322,0
level,8.323,0
level,8.324,0
level,8.325,0
level,8.326,0
level,8.327,0
level,8.328,0
level,8.329,0
level,8.330,0
level,8.331,0
level,8.332,0
level,8.333,0
level,8.334,0
level,8.335,0
level,8.336,0
level,8.337,0
level,8.338,0
level,8.339,0
level,8.340,0
level,8.341,0
level,8.342,0
level,8.343,0
level,8.344,0
level,8.345,0
level,8.346,0
level,8.347,0
level,8.348,0
level,8.349,0
level,8.350,0
level,8.351,0
level,8.352,0
level,8.353,0
level,8.354,0
level,8.355,0
level,8.356,0
level,8.357,0
level,8.358,0
level,8.359,0
level,8.360,0
level,8.361,0
level,8.362,0
level,8.363,0
level,8.364,0
level,8.365,0
level,8.366,0
level,8.367,0
level,8.368,0
level,8.369,0
level,8.370,0
level,8.371,0
level,8.372,0
level,8.373,0
level,8.374,0
level,8.375,0
level,8.376,0
level,8.377,0
level,8.378,0
level,8.379,0
level,8.380,0
level,8.381,0
level,8.382,0
level,8.383,0
level,8.384,0
level,8.385,0
level,8.386,0
level,8.387,0
level,8.388,0
level,8.389,0
level,8.390,0
level,8.391,0
level,8.392,0
level,8.393,0
level,8.394,0
level,8.395,0
level,8.396,0
level,8.397,0
level,8.398,0
level,8.399,0
level,8.400,0
level,8.401,0
level,8.402,0
level,8.403,0
level,8.404,0
level,8.405,0
level,8.406,0
level,8.407,0
level,8.408,0
level,8.409,0
level,8.410,0
level,8.411,0
level,8.412,0
level,8.413,0
level,8.414,0
level,8.415,0
level,8.416,0
level,8.417,0
level,8.418,0
level,8.419,0
level,8.420,0
level,8.421,0
level,8.422,0
level,8.423,0
level,8.424,0
level,8.425,0
level,8.426,0
level,8.427,0
level,8.428,0
level,8.429,0
level,8.430,0
level,8.431,0
level,8.432,0
level,8.433,0
level,8.434,0
level,8.435,0
level,8.436,0
level,8.437,0
level,8.438,0
level,8.439,0
level,8.440,0
level,8.441,0
level,8.442,0
level,8.443,0
level,8.444,0
level,8.445,0
level,8.446,0
level,8.447,0
level,8.448,0
level,8.449,0
level,8.450,0
level,8.451,0
level,8.452,0
level,8.453,0
level,8.454,0
level,8.455,0
level,8.456,0
level,8.457,0
level,8.458,0
level,8.459,0
level,8.460,0
level,8.461,0
level,8.462,0
level,8.463,0
level,8.464,0
level,8.465,0
level,8.466,0
level,8.467,0
level,8.468,0
level,8.469,0
level,8.470,0
level,8.471,0
level,8.472,0
level,8.473,0
level,8.474,0
level,8.475,0
level,8.476,0
level,8.477,0
level,8.478,0
level,8.479,0
level,8.480,0
level,8.481,0
level,8.482,0
level,8.483,0
level,8.484,0
level,8.485,0
level,8.486,0
level,8.487,0
level,8.488,0
level,8.489,0
level,8.490,0
level,8.491,0
level,8.492,0
level,8.493,0
level,8.494,0
level,8.495,0
level,8.496,0
level,8.497,0
level,8.498,0
level,8.499,0
level,8.500,0
level,8.501,0
level,8.502,0
level,8.503,0
level,8.504,0
level,8.505,0
level,8.506,0
level,8.507,0
level,8.508,0
level,8.509,0
level,8.510,0
level,8.511,0
level,8.512,0
level,8.513,0
level,8.514,0
level,8.515,0
level,8.516,0
level,8.517,0
level,8.518,0
level,8.519,0
level,8.520,0
level,8.521,0
level,8.522,0
level,8.523,0
level,8.524,0
level,8.525,0
level,8.526,0
level,8.527,0
level,8.528,0
level,8.529,0
level,8.530,0
level,8.531,0
level,8.532,0
level,8.533,0
level,8.534,0
level,8.535,0
level,8.536,0
level,8.537,0
level,8.538,0
level,8.539,0
level,8.540,0
level,8.541,0
level,8.542,0
level,8.543,0
level,8.544,0
level,8.545,0
level,8.546,0
level,8.547,0
level,8.548,0
level,8.549,0
level,8.550,0
level,8.551,0
level,8.552,0
level,8.553,0
level,8.554,0
level,8.555,0
level,8.556,0
level,8.557,0
level,8.558,0
level,8.559,0
level,8.560,0
level,8.561,0
level,8.562,0
level,8.563,0
level,8.564,0
level,8.565,0
level,8.566,0
level,8.567,0
level,8.568,0
level,8.569,0
level,8.570,0
level,8.571,0
level,8.572,0
level,8.573,0
level,8.574,0
level,8.575,0
level,8.576,0
level,8.577,0
level,8.578,0
level,8.579,0
level,8.580,0
level,8.581,0
level,8.582,0
level,8.583,0
level,8.584,0
level,8.585,0
level,8.586,0
level,8.587,0
level,8.588,0
level,8.589,0
level,8.590,0
level,8.591,0
level,8.592,0
level,8.593,0
level,8.594,0
level,8.595,0
level,8.596,0
level,8.597,0
level,8.598,0
level,8.599,0
level,8.600,0
level,8.601,0
level,8.602,0
level,8.603,0
level,8.604,0
level,8.605,0
level,8.606,0
level,8.607,0
level,8.608,0
level,8.609,0
level,8.610,0
level,8.611,0
level,8.612,0
level,8.613,0
level,8.614,0
level,8.615,0
level,8.616,0
level,8.617,0
level,8.618,0
level,8.619,0
level,8.620,0
level,8.621,0
level,8.622,0
level,8.623,0
level,8.624,0
level,8.625,0
level,8.626,0
level,8.627,0
level,8.628,0
level,8.629,0
level,8.630,0
level,8.631,0
level,8.632,0
level,8.633,0
level,8.634,0
level,8.635,0
level,8.636,0
level,8.637,0
level,8.638,0
level,8.639,0
level,8.640,0
level,8.641,0
level,8.642,0
level,8.643,0
level,8.644,0
level,8.645,0
level,8.646,0
level,8.647,0
level,8.648,0
level,8.649,0
level,8.650,0
level,8.651,0
level,8.652,0
level,8.653,0
level,8.654,0
level,8.655,0
level,8.656,0
level,8.657,0
level,8.658,0
level,8.659,0
level,8.660,0
level,8.661,0
level,8.662,0
level,8.663,0
level,8.664,0
level,8.665,0
level,8.666,0
level,8.667,0
level,8.668,0
level,8.669,0
level,8.670,0
level,8.671,0
level,8.672,0
level,8.673,0
level,8.674,0
level,8.675,0
level,8.676,0
level,8.677,0
level,8.678,0
level,8.679,0
level,8.680,0
level,8.681,0
level,8.682,0
level,8.683,0
level,8.684,0
level,8.685,0
level,8.686,0
level,8.687,0
level,8.688,0
level,8.689,0
level,8.690,0
level,8.691,0
level,8.692,0
level,8.693,0
level,8.694,0
level,8.695,0
level,8.696,0
level,8.697,0
level,8.698,0
level,8.699,0
level,8.700,0
level,8.701,0
level,8.702,0
level,8.703,0
level,8.704,0
level,8.705,0
level,8.706,0
level,8.707,0
level,8.708,0
level,8.709,0
level,8.710,0
level,8.711,0
level,8.712,0
level,8.713,0
level,8.714,0
level,8.715,0
level,8.716,0
level,8.717,0
level,8.718,0
level,8.719,0
level,8.720,0
level,8.721,0
level,8.722,0
level,8.723,0
level,8.724,0
level,8.725,0
level,8.726,0
level,8.727,0
level,8.728,0
level,8.729,0
level,8.730,0
level,8.731,0
level,8.732,0
level,8.733,0
level,8.734,0
level,8.735,0
level,8.736,0
level,8.737,0
level,8.738,0
level,8.739,0
level,8.740,0
level,8.741,0
level,8.742,0
level,8.743,0
level,8.744,0
level,8.745,0
level,8.746,0
level,8.747,0
level,8.748,0
level,8.749,0
level,8.750,0
level,8.751,0
level,8.752,0
level,8.753,0
level,8.754,0
level,8.755,0
level,8.756,0
level,8.757,0
level,8.758,0
level,8.759,0
level,8.760,0
level,8.761,0
level,8.762,0
level,8.763,0
level,8.764,0
level,8.765,0
level,8.766,0
level,8.767,0
level,8.768,0
level,8.769,0
level,8.770,0
level,8.771,0
level,8.772,0
level,8.773,0
level,8.774,0
level,8.775,0
level,8.776,0
level,8.777,0
level,8.778,0
level,8.779,0
level,8.780,0
level,8.781,0
level,8.782,0
level,8.783,0
level,8.784,0
level,8.785,0
level,8.786,0
level,8.787,0
level,8.788,0
level,8.789,0
level,8.790,0
level,8.791,0
level,8.792,0
level,8.793,0
level,8.794,0
level,8.795,0
level,8.796,0
level,8.797,0
level,8.798,0
level,8.799,0
level,8.800,0
level,8.801,0
level,8.802,0
level,8.803,0
level,8.804,0
level,8.805,0
level,8.806,0
level,8.807,0
level,8.808,0
level,8.809,0
level,8.810,0
level,8.811,0
level,8.812,0
level,8.813,0
level,8.814,0
level,8.815,0
level,8.816,0
level,8.817,0
level,8.818,0
level,8.819,0
level,8.820,0
level,8.821,0
level,8.822,0
level,8.823,0
level,8.824,0
level,8.825,0
level,8.826,0
level,8.827,0
level,8.828,0
level,8.829,0
level,8.830,0
level,8.831,0
level,8.832,0
level,8.833,0
level,8.834,0
level,8.835,0
level,8.836,0
level,8.837,0
level,8.838,0
level,8.839,0
level,8.840,0
level,8.841,0
level,8.842,0
level,8.843,0
level,8.844,0
level,8.845,0
level,8.846,0
level,8.847,0
level,8.848,0
level,8.849,0
level,8.850,0
level,8.851,0
level,8.852,0
level,8.853,0
level,8.854,0
level,8.855,0
level,8.856,0
level,8.857,0
level,8.858,0
level,8.859,0
level,8.860,0
level,8.861,0
level,8.862,0
level,8.863,0
level,8.864,0
level,8.865,0
level,8.866,0
level,8.867,0
level,8.868,0
level,8.869,0
level,8.870,0
level,8.871,0
level,8.872,0
level,8.873,0
level,8.874,0
level,8.875,0
level,8.876,0
level,8.877,0
level,8.878,0
level,8.879,0
level,8.880,0
level,8.881,0
level,8.882,0
level,8.883,0
level,8.884,0
level,8.885,0
level,8.886,0
level,8.887,0
level,8.888,0
level,8.889,0
level,8.890,0
level,8.891,0
level,8.892,0
level,8.893,0
level,8.894,0
level,8.895,0
level,8.896,0
level,8.897,0
level,8.898,0
level,8.899,0
level,8.900,0
level,8.901,0
level,8.902,0
level,8.903,0
level,8.904,0
level,8.905,0
level,8.906,0
level,8.907,0
level,8.908,0
level,8.909,0
level,8.910,0
level,8.911,0
level,8.912,0
level,8.913,0
level,8.914,0
level,8.915,0
level,8.916,0
level,8.917,0
level,8.918,0
level,8.919,0
level,8.920,0
level,8.921,0
level,8.922,0
level,8.923,0
level,8.924,0
level,8.925,0
level,8.926,0
level,8.927,0
level,8.928,0
level,8.929,0
level,8.930,0
level,8.931,0
level,8.932,0
level,8.933,0
level,8.934,0
level,8.935,0
level,8.936,0
level,8.937,0
level,8.938,0
level,8.939,0
level,8.940,0
level,8.941,0
level,8.942,0
level,8.943,0
level,8.944,0
level,8.945,0
level,8.946,0
level,8.947,0
level,8.948,0
level,8.949,0
level,8.950,0
level,8.951,0
level,8.952,0
level,8.953,0
level,8.954,0
level,8.955,0
level,8.956,0
level,8.957,0
level,8.958,0
level,8.959,0
level,8.960,0
level,8.961,0
level,8.962,0
level,8.963,0
level,8.964,0
level,8.965,0
level,8.966,0
level,8.967,0
level,8.968,0
level,8.969,0
level,8.970,0
level,8.971,0
level,8.972,0
level,8.973,0
level,8.974,0
level,8.975,0
level,8.976,0
level,8.977,0
level,8.978,0
level,8.979,0
level,8.980,0
level,8.981,0
level,8.982,0
level,8.983,0
level,8.984,0
level,8.985,0
level,8.986,0
level,8.987,0
level,8.988,0
level,8.989,0
level,8.990,0
level,8.991,0
level,8.992,0
level,8.993,0
level,8.994,0
level,8.995,0
level,8.996,0
level,8.997,0
level,8.998,0
level,8.999,0
level,9.000,0
level,9.001,0
level,9.002,0
level,9.003,0
level,9.004,0
level,9.005,0
level,9.006,0
level,9.007,0
level,9.008,0
level,9.009,0
level,9.010,0
level,9.011,0
level,9.012,0
level,9.013,0
level,9.014,0
level,9.015,0
level,9.016,0
level,9.017,0
level,9.018,0
level,9.019,0
level,9.020,0
level,9.021,0
level,9.022,0
level,9.023,0
level,9.024,0
level,9.025,0
level,9.026,0
level,9.027,0
level,9.028,0
level,9.029,0
level,9.030,0
level,9.031,0
level,9.032,0
level,9.033,0
level,9.034,0
level,9.035,0
level,9.036,0
level,9.037,0
level,9.038,0
level,9.039,0
level,9.040,0
level,9.041,0
level,9.042,0
level,9.043,0
level,9.044,0
level,9.045,0
level,9.046,0
level,9.047,0
level,9.048,0
level,9.049,0
level,9.050,0
level,9.051,0
level,9.052,0
level,9.053,0
level,9.054,0
level,9.055,0
level,9.056,0
level,9.057,0
level,9.058,0
level,9.059,0
level,9.060,0
level,9.061,0
level,9.062,0
level,9.063,0
level,9.064,0
level,9.065,0
level,9.066,0
level,9.067,0
level,9.068,0
level,9.069,0
level,9.070,0
level,9.071,0
level,9.072,0
level,9.073,0
level,9.074,0
level,9.075,0
level,9.076,0
level,9.077,0
level,9.078,0
level,9.079,0
level,9.080,0
level,9.081,0
level,9.082,0
level,9.083,0
level,9.084,0
level,9.085,0
level,9.086,0
level,9.087,0
level,9.088,0
level,9.089,0
level,9.090,0
level,9.091,0
level,9.092,0
level,9.093,0
level,9.094,0
level,9.095,0
level,9.096,0
level,9.097,0
level,9.098,0
level,9.099,0
level,9.100,0
level,9.101,0
level,9.102,0
level,9.103,0
level,9.104,0
level,9.105,0
level,9.106,0
level,9.107,0
level,9.108,0
level,9.109,0
level,9.110,0
level,9.111,0
level,9.112,0
level,9.113,0
level,9.114,0
level,9.115,0
level,9.116,0
level,9.117,0
level,9.118,0
level,9.119,0
level,9.120,0
level,9.121,0
level,9.122,0
level,9.123,0
level,9.124,0
level,9.125,0
level,9.126,0
level,9.127,0
level,9.128,0
level,9.129,0
level,9.130,0
level,9.131,0
level,9.132,0
level,9.133,0
level,9.134,0
level,9.135,0
level,9.136,0
level,9.137,0
level,9.138,0
level,9.139,0
level,9.140,0
level,9.141,0
level,9.142,0
level,9.143,0
level,9.144,0
level,9.145,0
level,9.146,0
level,9.147,0
level,9.148,0
level,9.149,0
level,9.150,0
level,9.151,0
level,9.152,0
level,9.153,0
level,9.154,0
level,9.155,0
level,9.156,0
level,9.157,0
level,9.158,0
level,9.159,0
level,9.160,0
level,9.161,0
level,9.162,0
level,9.163,0
level,9.164,0
level,9.165,0
level,9.166,0
level,9.167,0
level,9.168,0
level,9.169,0
level,9.170,0
level,9.171,0
level,9.172,0
level,9.173,0
level,9.174,0
level,9.175,0
level,9.176,0
level,9.177,0
level,9.178,0
level,9.179,0
level,9.180,0
level,9.181,0
level,9.182,0
level,9.183,0
level,9.184,0
level,9.185,0
level,9.186,0
level,9.187,0
level,9.188,0
level,9.189,0
level,9.190,0
level,9.191,0
level,9.192,0
level,9.193,0
level,9.194,0
level,9.195,0
level,9.196,0
level,9.197,0
level,9.198,0
level,9.199,0
level,9.200,0
level,9.201,0
level,9.202,0
level,9.203,0
level,9.204,0
level,9.205,0
level,9.206,0
level,9.207,0
level,9.208,0
level,9.209,0
level,9.210,0
level,9.211,0
level,9.212,0
level,9.213,0
level,9.214,0
level,9.215,0
level,9.216,0
level,9.217,0
level,9.218,0
level,9.219,0
level,9.220,0
level,9.221,0
level,9.222,0
level,9.223,0
level,9.224,0
level,9.225,0
level,9.226,0
level,9.227,0
level,9.228,0
level,9.229,0
level,9.230,0
level,9.231,0
level,9.232,0
level,9.233,0
level,9.234,0
level,9.235,0
level,9.236,0
level,9.237,0
level,9.238,0
level,9.239,0
level,9.240,0
level,9.241,0
level,9.242,0
level,9.243,0
level,9.244,0
level,9.245,0
level,9.246,0
level,9.247,0
level,9.248,0
level,9.249,0
level,9.250,0
level,9.251,0
level,9.252,0
level,9.253,0
level,9.254,0
level,9.255,0
level,9.256,0
level,9.257,0
level,9.258,0
level,9.259,0
level,9.260,0
level,9.261,0
level,9.262,0
level,9.263,0
level,9.264,0
level,9.265,0
level,9.266,0
level,9.267,0
level,9.268,0
level,9.269,0
level,9.270,0
level,9.271,0
level,9.272,0
level,9.273,0
level,9.274,0
level,9.275,0
level,9.276,0
level,9.277,0
level,9.278,0
level,9.279,0
level,9.280,0
level,9.281,0
level,9.282,0
level,9.283,0
level,9.284,0
level,9.285,0
level,9.286,0
level,9.287,0
level,9.288,0
level,9.289,0
level,9.290,0
level,9.291,0
level,9.292,0
level,9.293,0
level,9.294,0
level,9.295,0
level,9.296,0
level,9.297,0
level,9.298,0
level,9.299,0
level,9.300,0
level,9.301,0
level,9.302,0
level,9.303,0
level,9.304,0
level,9.305,0
level,9.306,0
level,9.307,0
level,9.308,0
level,9.309,0
level,9.310,0
level,9.311,0
level,9.312,0
level,9.313,0
level,9.314,0
level,9.315,0
level,9.316,0
level,9.317,0
level,9.318,0
level,9.319,0
level,9.320,0
level,9.321,0
level,9.322,0
level,9.323,0
level,9.324,0
level,9.325,0
level,9.326,0
level,9.327,0
level,9.328,0
level,9.329,0
level,9.330,0
level,9.331,0
level,9.332,0
level,9.333,0
level,9.334,0
level,9.335,0
level,9.336,0
level,9.337,0
level,9.338,0
level,9.339,0
level,9.340,0
level,9.341,0
level,9.342,0
level,9.343,0
level,9.344,0
level,9.345,0
level,9.346,0
level,9.347,0
level,9.348,0
level,9.349,0
level,9.350,0
level,9.351,0
level,9.352,0
level,9.353,0
level,9.354,0
level,9.355,0
level,9.356,0
level,9.357,0
level,9.358,0
level,9.359,0
level,9.360,0
level,9.361,0
level,9.362,0
level,9.363,0
level,9.364,0
level,9.365,0
level,9.366,0
level,9.367,0
level,9.368,0
level,9.369,0
level,9.370,0
level,9.371,0
level,9.372,0
level,9.373,0
level,9.374,0
level,9.375,0
level,9.376,0
level,9.377,0
level,9.378,0
level,9.379,0
level,9.380,0
level,9.381,0
level,9.382,0
level,9.383,0
level,9.384,0
level,9.385,0
level,9.386,0
level,9.387,0
level,9.388,0
level,9.389,0
level,9.390,0
level,9.391,0
level,9.392,0
level,9.393,0
level,9.394,0
level,9.395,0
level,9.396,0
level,9.397,0
level,9.398,0
level,9.399,0
level,9.400,0
level,9.401,0
level,9.402,0
level,9.403,0
level,9.404,0
level,9.405,0
level,9.406,0
level,9.407,0
level,9.408,0
level,9.409,0
level,9.410,0
level,9.411,0
level,9.412,0
level,9.413,0
level,9.414,0
level,9.415,0
level,9.416,0
level,9.417,0
level,9.418,0
level,9.419,0
level,9.420,0
level,9.421,0
level,9.422,0
level,9.423,0
level,9.424,0
level,9.425,0
level,9.426,0
level,9.427,0
level,9.428,0
level,9.429,0
level,9.430,0
level,9.431,0
level,9.432,0
level,9.433,0
level,9.434,0
level,9.435,0
level,9.436,0
level,9.437,0
level,9.438,0
level,9.439,0
level,9.440,0
level,9.441,0
level,9.442,0
level,9.443,0
level,9.444,0
level,9.445,0
level,9.446,0
level,9.447,0
level,9.448,0
level,9.449,0
level,9.450,0
level,9.451,0
level,9.452,0
level,9.453,0
level,9.454,0
level,9.455,0
level,9.456,0
level,9.457,0
level,9.458,0
level,9.459,0
level,9.460,0
level,9.461,0
level,9.462,0
level,9.463,0
level,9.464,0
level,9.465,0
level,9.466,0
level,9.467,0
level,9.468,0
level,9.469,0
level,9.470,0
level,9.471,0
level,9.472,0
level,9.473,0
level,9.474,0
level,9.475,0
level,9.476,0
level,9.477,0
level,9.478,0
level,9.479,0
level,9.480,0
level,9.481,0
level,9.482,0
level,9.483,0
level,9.484,0
level,9.485,0
level,9.486,0
level,9.487,0
level,9.488,0
level,9.489,0
level,9.490,0
level,9.491,0
level,9.492,0
level,9.493,0
level,9.494,0
level,9.495,0
level,9.496,0
level,9.497,0
level,9.498,0
level,9.499,0
level,9.500,0
level,9.501,0
level,9.502,0
level,9.503,0
level,9.504,0
level,9.505,0
level,9.506,0
level,9.507,0
level,9.508,0
level,9.509,0
level,9.510,0
level,9.511,0
level,9.512,0
level,9.513,0
level,9.514,0
level,9.515,0
level,9.516,0
level,9.517,0
level,9.518,0
level,9.519,0
level,9.520,0
level,9.521,0
level,9.522,0
level,9.523,0
level,9.524,0
level,9.525,0
level,9.526,0
level,9.527,0
level,9.528,0
level,9.529,0
level,9.530,0
level,9.531,0
level,9.532,0
level,9.533,0
level,9.534,0
level,9.535,0
level,9.536,0
level,9.537,0
level,9.538,0
level,9.539,0
level,9.540,0
level,9.541,0
level,9.542,0
level,9.543,0
level,9.544,0
level,9.545,0
level,9.546,0
level,9.547,0
level,9.548,0
level,9.549,0
level,9.550,0
level,9.551,0
level,9.552,0
level,9.553,0
level,9.554,0
level,9.555,0
level,9.556,0
level,9.557,0
level,9.558,0
level,9.559,0
level,9.560,0
level,9.561,0
level,9.562,0
level,9.563,0
level,9.564,0
level,9.565,0
level,9.566,0
level,9.567,0
level,9.568,0
level,9.569,0
level,9.570,0
level,9.571,0
level,9.572,0
level,9.573,0
level,9.574,0
level,9.575,0
level,9.576,0
level,9.577,0
level,9.578,0
level,9.579,0
level,9.580,0
level,9.581,0
level,9.582,0
level,9.583,0
level,9.584,0
level,9.585,0
level,9.586,0
level,9.587,0
level,9.588,0
level,9.589,0
level,9.590,0
level,9.591,0
level,9.592,0
level,9.593,0
level,9.594,0
level,9.595,0
level,9.596,0
level,9.597,0
level,9.598,0
level,9.599,0
level,9.600,0
level,9.601,0
level,9.602,0
level,9.603,0
level,9.604,0
level,9.605,0
level,9.606,0
level,9.607,0
level,9.608,0
level,9.609,0
level,9.610,0
level,9.611,0
level,9.612,0
level,9.613,0
level,9.614,0
level,9.615,0
level,9.616,0
level,9.617,0
level,9.618,0
level,9.619,0
level,9.620,0
level,9.621,0
level,9.622,0
level,9.623,0
level,9.624,0
level,9.625,0
level,9.626,0
level,9.627,0
level,9.628,0
level,9.629,0
level,9.630,0
level,9.631,0
level,9.632,0
level,9.633,0
level,9.634,0
level,9.635,0
level,9.636,0
level,9.637,0
level,9.638,0
level,9.639,0
level,9.640,0
level,9.641,0
level,9.642,0
level,9.643,0
level,9.644,0
level,9.645,0
level,9.646,0
level,9.647,0
level,9.648,0
level,9.649,0
level,9.650,0
level,9.651,0
level,9.652,0
level,9.653,0
level,9.654,0
level,9.655,0
level,9.656,0
level,9.657,0
level,9.658,0
level,9.659,0
level,9.660,0
level,9.661,0
level,9.662,0
level,9.663,0
level,9.664,0
level,9.665,0
level,9.666,0
level,9.667,0
level,9.668,0
level,9.669,0
level,9.670,0
level,9.671,0
level,9.672,0
level,9.673,0
level,9.674,0
level,9.675,0
level,9.676,0
level,9.677,0
level,9.678,0
level,9.679,0
level,9.680,0
level,9.681,0
level,9.682,0
level,9.683,0
level,9.684,0
level,9.685,0
level,9.686,0
level,9.687,0
level,9.688,0
level,9.689,0
level,9.690,0
level,9.691,0
level,9.692,0
level,9.693,0
level,9.694,0
level,9.695,0
level,9.696,0
level,9.697,0
level,9.698,0
level,9.699,0
level,9.700,0
level,9.701,0
level,9.702,0
level,9.703,0
level,9.704,0
level,9.705,0
level,9.706,0
level,9.707,0
level,9.708,0
level,9.709,0
level,9.710,0
level,9.711,0
level,9.712,0
level,9.713,0
level,9.714,0
level,9.715,0
level,9.716,0
level,9.717,0
level,9.718,0
level,9.719,0
level,9.720,0
level,9.721,0
level,9.722,0
level,9.723,0
level,9.724,0
level,9.725,0
level,9.726,0
level,9.727,0
level,9.728,0
level,9.729,0
level,9.730,0
level,9.731,0
level,9.732,0
level,9.733,0
level,9.734,0
level,9.735,0
level,9.736,0
level,9.737,0
level,9.738,0
